POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
234,7.8681,14.0753,12.0761,0.0,0.0,0.0,-3.5777,-22.9599,9.6106,-8.9102,-7.0363,3.0606,0.0,8.182300000000001,-3.9757,4.206600000000002
235,10.4219,21.0337,13.8043,0.0,0.0,0.0,-1.0302,-22.3839,10.6298,-10.1134,-7.2908,3.1003,0.0,22.3622,-4.1905,18.1717
236,8.3931,18.2413,16.6016,0.0,0.0,0.0,-4.2293,-22.1261,9.7187,-10.5631,-7.3211,3.0801,0.0,16.0362,-4.2410000000000005,11.7952
237,7.9111,24.4488,15.8524,0.0,0.0,0.0,-3.7344,-22.2189,11.0812,-10.8012,-6.9975,3.1277,0.0,22.538999999999994,-3.8697999999999997,18.669199999999996
238,8.352,23.0347,16.804,0.0,0.0,0.0,-3.9794,-23.4486,10.4617,-7.8901,-7.2677,3.0757,0.0,23.334300000000002,-4.192,19.142300000000002
239,4.9533,21.7992,16.1854,0.0,0.0,0.0,-2.9442,-23.4874,11.525,-6.143,-7.7635,3.0366,0.0,21.888299999999994,-4.7269,17.161399999999993
240,7.2071,18.1392,15.963,0.0,0.0,0.0,-4.5914,-22.8176,9.0966,-7.5815,-7.5384,3.0535,0.0,15.415400000000004,-4.4849,10.930500000000004
241,7.057,15.6524,12.588,0.0,0.0,0.0,-3.8495,-23.1019,9.7483,-8.2421,-7.2521,3.0827,0.0,9.852200000000003,-4.1694,5.682800000000003
242,9.7758,18.4076,11.5018,0.0,0.0,0.0,-4.0737,-23.29,9.1989,-7.1368,-7.4984,3.0591,0.0,14.383599999999994,-4.4393,9.944299999999995
243,5.8689,17.0865,17.4081,0.0,0.0,0.0,-2.4231,-23.1847,12.9716,-7.2478,-7.8075,3.0901,0.0,20.47950000000001,-4.7174,15.762100000000007
244,6.0393,17.4919,14.0458,0.0,0.0,0.0,-4.7521,-23.2998,9.4147,-8.1415,-7.0838,3.0546,0.0,10.798299999999998,-4.0291999999999994,6.769099999999998
245,6.5197,22.8414,13.6587,0.0,0.0,0.0,-3.7112,-23.887,8.5217,-6.9444,-6.9257,3.1286,0.0,16.998900000000006,-3.7971,13.201800000000008
246,5.1825,16.7562,16.1999,0.0,0.0,0.0,-3.0652,-21.868,9.8281,-9.599,-7.5465,3.1139,0.0,13.4345,-4.4326,9.0019
247,7.4037,12.4735,13.6337,0.0,0.0,0.0,-2.6341,-22.6279,10.9692,-8.7818,-7.1748,3.0785,0.0,10.4363,-4.0963,6.339999999999999
248,7.6824,17.3886,18.8825,0.0,0.0,0.0,-2.4177,-25.2064,10.8912,-3.9251,-7.0977,3.1127,0.0,23.29550000000001,-3.985,19.31050000000001
249,7.1914,18.266,16.9691,0.0,0.0,0.0,0.3837,-23.7976,14.0698,-7.3395,-7.2811,3.0942,0.0,25.742900000000006,-4.1869000000000005,21.556000000000004

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,2.842170943040401e-14,1.7053025658242404e-13,1.7763568394002505e-14,0.0,0.0,0.0,-49.91949999999988,-2.0226000000007964,3.3928415632544784e-13,1.4024337247064977e-12,14.836899999999858,-3.978699999999996,0.0,-51.942099999998035,10.858199999999975,-41.08389999999943
1,-5.3290705182007514e-14,3.197442310920451e-13,1.7053025658242404e-13,0.0,0.0,0.0,-47.94379999999996,-1.1373000000010585,-5.5067062021407764e-14,1.3216094885137863e-12,11.714400000000342,-3.9343999999999992,0.0,-49.08109999999817,7.780000000000102,-41.30109999999762
2,1.3944401189291966e-13,1.2434497875801753e-13,9.999999976528784e-05,0.0,0.0,0.0,-47.72290000000019,-3.3471000000010704,9.999999967469364e-05,-2.2239987629291136e-12,14.14840000000025,-4.140399999999998,0.0,-51.06980000000673,10.008000000000237,-41.06180000000604
3,2.220446049250313e-14,-4.902744876744691e-13,-3.552713678800501e-15,0.0,0.0,0.0,-47.58389999999913,-0.3772999999985558,-3.659295089164516e-13,6.217248937900877e-15,13.817199999999882,-4.227700000000002,0.0,-47.9611999999976,9.589499999999724,-38.37169999999743
4,1.474376176702208e-13,0.00010000000018450805,-0.00010000000034438017,0.0,0.0,0.0,-49.23000000000018,-0.15800000000168168,-0.00010000000000864873,2.561506562415161e-12,13.740799999999732,-4.096999999999996,0.0,-49.38809999999819,9.64379999999975,-39.74429999999889
5,2.0161650127192843e-13,0.00010000000000687237,-2.913225216616411e-13,0.0,0.0,0.0,-47.37269999999989,-2.79049999999944,1.5987211554602254e-14,5.53335155473178e-13,12.119200000000205,-4.226300000000002,0.0,-50.163099999998614,7.892900000000034,-42.27019999999858
6,-1.4832579608992091e-13,1.2434497875801753e-14,0.0001000000002484569,0.0,0.0,0.0,-50.50469999999944,-1.501900000000763,-1.1901590823981678e-13,-3.4994229736184934e-13,13.39419999999999,-4.076899999999993,0.0,-52.00649999999964,9.317300000000182,-42.689199999999914
7,9.999999999799059e-05,7.105427357601002e-13,-2.0961010704922955e-13,0.0,0.0,0.0,-49.0484000000007,0.9163999999982657,-9.999999987897468e-05,3.9612757518625585e-13,10.935300000000018,-3.8765000000000005,0.0,-48.132000000002776,7.0587999999998186,-41.07320000000205
8,-8.615330671091215e-14,-4.689582056016661e-13,-0.00010000000016674448,0.0,0.0,0.0,-46.88289999999997,-1.582599999999431,2.220446049250313e-13,2.62545540863357e-12,15.24229999999988,-4.031199999999993,0.0,-48.46559999999705,11.211099999999973,-37.254499999996625
9,-4.1744385725905886e-14,3.9257486150745535e-13,6.572520305780927e-14,0.0,0.0,0.0,-47.671300000000464,-1.8062999999967566,-0.00010000000003351772,-1.6999734953060397e-12,12.540499999999962,-3.9455999999999967,0.0,-49.47769999999717,8.594899999999738,-40.882799999996976
10,-1.5987211554602254e-14,-2.2737367544323206e-13,9.592326932761353e-14,0.0,0.0,0.0,-49.9528999999996,-1.5662999999978915,4.2454928461665986e-13,-1.6644463585180347e-12,13.076299999999861,-4.126000000000003,0.0,-51.519199999997284,8.95029999999997,-42.56889999999822
11,0.00010000000012144739,-1.8474111129762605e-13,3.694822225952521e-13,0.0,0.0,0.0,-47.38969999999955,-2.7220000000024918,1.509903313490213e-13,-0.00010000000108867368,14.258500000000147,-4.084299999999995,0.0,-50.111700000001086,10.174199999999953,-39.93750000000159
12,-1.2967404927621828e-13,-9.99999999891088e-05,9.999999986121111e-05,0.0,0.0,0.0,-48.10039999999972,-0.4788999999983936,-0.00010000000015608634,2.504663143554353e-13,10.979699999999985,-4.121200000000002,0.0,-48.579399999999644,6.85850000000014,-41.72089999999996
13,-0.00010000000009036114,-5.861977570020827e-13,5.684341886080802e-14,0.0,0.0,0.0,-46.36810000000027,-0.7803999999999469,-0.00010000000001220144,-1.7816859099184512e-12,14.284100000000038,-3.9930000000000057,0.0,-47.148700000003544,10.291099999999819,-36.85760000000282
14,1.3322676295501878e-13,4.5297099404706387e-13,-2.469136006766348e-13,0.0,0.0,0.0,-45.281600000000225,0.132600000001176,1.1723955140041653e-13,9.999999922527536e-05,12.151400000000052,-4.128900000000003,0.0,-45.14889999999959,8.02250000000016,-37.126399999999435
15,6.039613253960852e-14,-3.694822225952521e-13,9.999999981147312e-05,0.0,0.0,0.0,-46.64969999999953,0.1090000000017568,1.687538997430238e-13,-1.9735324485736783e-12,11.417100000000246,-4.117199999999993,0.0,-46.540599999999394,7.299900000000381,-39.24069999999901
16,-1.580957587066223e-13,-4.192202140984591e-13,-1.3500311979441904e-13,0.0,0.0,0.0,-45.02830000000027,-0.09669999999980661,9.999999999799059e-05,1.3384848784880887e-12,13.513699999999929,-4.023400000000002,0.0,-45.124899999997865,9.490299999999626,-35.63459999999778
17,5.684341886080802e-14,6.536993168992922e-13,2.078337502098293e-13,0.0,0.0,0.0,-42.87869999999995,-0.5011999999996917,6.217248937900877e-14,0.00010000000176901835,12.575000000000358,-4.135099999999994,0.0,-43.37979999999848,8.439900000000193,-34.939899999997834
18,-1.6431300764452317e-13,5.773159728050814e-13,9.999999991450181e-05,0.0,0.0,0.0,-46.44219999999987,0.12379999999974345,3.197442310920451e-14,-3.2596148002994596e-13,11.672600000000077,-4.114499999999998,0.0,-46.31830000000032,7.558100000000024,-38.760200000001205
19,0.00010000000002463594,3.1086244689504383e-13,-2.3803181647963356e-13,0.0,0.0,0.0,-48.67980000000031,-0.25229999999908514,-1.3145040611561853e-13,1.0889067425523535e-12,11.433199999999996,-4.125700000000006,0.0,-48.93199999999652,7.30749999999999,-41.62449999999562
20,9.999999989496189e-05,4.192202140984591e-13,-1.438849039914203e-13,0.0,0.0,0.0,-48.3745999999997,-1.8065999999984967,1.5631940186722204e-13,1.4139800441625994e-12,13.602400000000259,-4.175800000000002,0.0,-50.181099999996,9.42659999999993,-40.754499999995616
21,2.930988785010413e-14,-2.788880237858393e-13,1.4210854715202004e-13,0.0,0.0,0.0,-47.249900000000366,-1.1179999999975898,3.268496584496461e-13,2.247091401841317e-12,13.35939999999997,-4.208399999999993,0.0,-48.36789999999753,9.150999999999808,-39.216899999997274
22,-7.460698725481052e-14,-9.999999971554985e-05,1.9539925233402755e-13,0.0,0.0,0.0,-45.21140000000037,-2.3585999999978746,-2.682298827494378e-13,-2.828848266744899e-12,11.864699999999925,-4.0982999999999965,0.0,-47.57010000000388,7.766400000000141,-39.8037000000042
23,4.263256414560601e-14,-7.069900220812997e-13,8.171241461241152e-14,0.0,0.0,0.0,-43.650200000000666,-1.1177999999997255,-4.796163466380676e-14,0.00010000000038967727,14.110099999999795,-4.310000000000006,0.0,-44.767899999999045,9.80010000000023,-34.967800000000636
24,4.085620730620576e-14,4.973799150320701e-14,-3.410605131648481e-13,0.0,0.0,0.0,-39.17740000000012,-0.5859999999999701,-9.414691248821327e-14,7.442935157087049e-13,11.324799999999774,-4.062900000000005,0.0,-39.76339999999832,7.261899999999641,-32.501499999998224
25,-7.815970093361102e-14,7.069900220812997e-13,-6.750155989720952e-14,0.0,0.0,0.0,-47.07369999999924,-1.0895000000026727,3.090860900556436e-13,-9.999999907428503e-05,11.908700000000223,-3.995200000000005,0.0,-48.16329999999785,7.913500000000588,-40.24979999999726
26,-0.00010000000005838672,0.00010000000044030344,1.0302869668521453e-13,0.0,0.0,0.0,-45.07180000000069,-0.9791000000007344,-0.00010000000006549215,9.999999965071282e-05,13.611800000000045,-4.235900000000004,0.0,-46.050900000002045,9.3758999999997,-36.67500000000143
27,6.217248937900877e-15,-6.075140390748857e-13,2.8066438062523957e-13,0.0,0.0,0.0,-45.960799999999885,-0.5862999999987828,1.794120407794253e-13,3.0446756227320293e-12,11.93039999999984,-4.1796,0.0,-46.5470999999969,7.7507999999995425,-38.796299999996904
28,0.00010000000017740263,6.199485369506874e-13,-1.8829382497642655e-13,0.0,0.0,0.0,-49.82400000000029,-1.2375000000003666,-9.999999982390761e-05,-1.0480505352461478e-13,11.697699999999855,-4.005199999999997,0.0,-51.06149999999861,7.692500000000015,-43.36899999999768
29,-3.552713678800501e-15,-2.2382096176443156e-13,-1.1901590823981678e-13,0.0,0.0,0.0,-47.42239999999967,-0.7947999999981548,-1.9539925233402755e-13,-0.00010000000164644973,12.488799999999998,-4.116799999999997,0.0,-48.217300000000016,8.372000000000241,-39.845300000000684
30,1.2967404927621828e-13,-4.938272013532696e-13,9.999999980436769e-05,0.0,0.0,0.0,-49.444000000000166,-0.34550000000061587,0.00010000000021470612,2.6831870059140783e-12,13.061599999999803,-4.126600000000007,0.0,-49.78929999999981,8.935000000000137,-40.85430000000149
31,6.217248937900877e-14,-4.654054919228656e-13,-2.0605739337042905e-13,0.0,0.0,0.0,-45.65349999999988,-1.502300000000087,-0.0001000000000264123,-1.1297629498585593e-12,13.12460000000036,-4.142299999999998,0.0,-47.15590000000515,8.982300000000503,-38.17360000000464
32,1.2079226507921703e-13,-4.263256414560601e-13,-3.232969447708456e-13,0.0,0.0,0.0,-47.87880000000018,-1.5731999999998614,-6.750155989720952e-14,0.00010000000243337581,12.620400000000005,-4.198000000000011,0.0,-49.451899999998986,8.422399999999852,-41.02949999999777
33,1.0036416142611415e-13,-3.907985046680551e-13,-6.039613253960852e-14,0.0,0.0,0.0,-47.21960000000076,-1.7948000000007447,9.999999990739639e-05,-4.716227408607665e-13,12.278000000000008,-3.906599999999998,0.0,-49.014300000003104,8.371399999999982,-40.64290000000267
34,-2.4868995751603507e-14,-9.99999998079204e-05,7.815970093361102e-14,0.0,0.0,0.0,-43.78029999999915,-1.4006000000011412,9.999999989318553e-05,-1.4788170688007085e-12,12.895700000000048,-4.2087,0.0,-45.180899999999355,8.68699999999999,-36.49389999999846
35,9.999999988963282e-05,-1.1191048088221578e-13,-1.794120407794253e-13,0.0,0.0,0.0,-47.22020000000041,-1.7629000000024853,-1.7053025658242404e-13,6.110667527536862e-13,11.930800000000087,-4.213200000000009,0.0,-48.98300000000354,7.717600000000461,-41.265400000003986
36,1.341149413747189e-13,-4.4586556668946287e-13,-2.7355895326763857e-13,0.0,0.0,0.0,-46.64679999999999,-1.3689999999984686,2.0250467969162855e-13,2.5579538487363607e-13,16.209600000000087,-4.092899999999997,0.0,-48.01579999999723,12.116699999999707,-35.899099999996615
37,-2.6645352591003757e-14,1.900701818158268e-13,-3.055333763768431e-13,0.0,0.0,0.0,-43.32920000000028,-0.93150000000049,-9.999999991627817e-05,-2.0659030042224913e-12,11.33030000000031,-4.133499999999998,0.0,-44.2608000000079,7.196800000000525,-37.064000000006914
38,6.661338147750939e-14,-2.2382096176443156e-13,-2.2382096176443156e-13,0.0,0.0,0.0,-45.810099999999515,-1.812500000003098,-1.0835776720341528e-13,9.999999743293131e-05,12.488500000000025,-4.0922000000000045,0.0,-47.622500000007264,8.396299999999993,-39.22620000000681
39,-9.414691248821327e-14,-3.801403636316536e-13,-6.750155989720952e-14,0.0,0.0,0.0,-47.23339999999922,-0.12479999999873215,0.00010000000025556233,-1.7754686609805503e-12,13.08670000000004,-4.087000000000012,0.0,-47.35809999999979,8.999699999999788,-38.35839999999955
40,0.00010000000001753051,-1.7763568394002505e-14,9.999999984344754e-05,0.0,0.0,0.0,-48.53319999999957,-0.33159999999988443,9.999999989318553e-05,4.298783551348606e-13,14.069000000000123,-4.065300000000009,0.0,-48.86449999999587,10.0037000000004,-38.86079999999548
41,-0.00010000000000243148,2.8421709430404007e-13,-2.948752353404416e-13,0.0,0.0,0.0,-45.00410000000037,-0.8801999999996859,1.900701818158268e-13,-0.00010000000056464842,12.10949999999992,-4.204800000000004,0.0,-45.88450000000068,7.904700000000187,-37.979800000000495
42,-5.861977570020827e-14,2.3803181647963356e-13,1.5987211554602254e-13,0.0,0.0,0.0,-42.40760000000049,-0.0219999999978171,1.687538997430238e-13,-1.0418332863082469e-12,12.064300000000241,-4.3020999999999905,0.0,-42.42960000000089,7.762200000000108,-34.66740000000032
43,3.375077994860476e-14,-6.608047442568932e-13,1.3677947663381929e-13,0.0,0.0,0.0,-43.88939999999949,-1.3630000000001559,2.184918912462308e-13,1.7763568394002505e-14,14.863500000000062,-4.202699999999999,0.0,-45.25240000000058,10.660800000000249,-34.591600000000334
44,-4.796163466380676e-14,-1.2789769243681803e-13,1.0658141036401503e-14,0.0,0.0,0.0,-47.05870000000002,-1.4384999999983918,-0.00010000000017740263,9.999999863730125e-05,12.763099999999971,-4.0898,0.0,-48.497200000000355,8.673299999999928,-39.82389999999997
45,1.9095836023552692e-13,-6.821210263296962e-13,-9.999999968357542e-05,0.0,0.0,0.0,-48.964299999999426,0.40959999999817853,-9.999999975818241e-05,1.0178524689763435e-12,12.431299999999926,-4.167299999999994,0.0,-48.55489999999811,8.263999999999804,-40.29089999999831
46,-1.4210854715202004e-14,2.4158453015843406e-13,-4.618527782440651e-14,0.0,0.0,0.0,-45.468400000000166,-0.9062999999999413,-2.788880237858393e-13,-2.4211743721025414e-12,12.511099999999956,-4.011600000000014,0.0,-46.374700000003536,8.4994999999999,-37.87520000000364
47,-4.973799150320701e-14,-2.8421709430404007e-13,-3.836930773104541e-13,0.0,0.0,0.0,-49.00139999999985,-3.0789000000011235,1.3855583347321954e-13,-6.927791673660977e-14,13.084699999999614,-4.154600000000006,0.0,-52.08030000000412,8.930099999999507,-43.15020000000371
48,9.999999989318553e-05,-5.186961971048731e-13,7.460698725481052e-14,0.0,0.0,0.0,-45.0082999999997,-4.662999999999133,6.927791673660977e-14,4.831690603168681e-13,16.952099999999774,-4.320599999999992,0.0,-49.671199999997015,12.631499999999683,-37.03969999999824
49,-9.999999993937081e-05,-9.592326932761353e-14,9.999999980081498e-05,0.0,0.0,0.0,-46.16420000000049,-4.51869999999948,0.00010000000021292976,-9.999999694443318e-05,15.670500000000274,-4.2510999999999965,0.0,-50.68289999999648,11.419400000000149,-39.26349999999588
50,-9.99999999891088e-05,5.222489107836736e-13,-6.039613253960852e-14,0.0,0.0,0.0,-46.23569999999982,-3.296600000000698,1.2434497875801753e-13,0.00010000000073873139,16.025300000000136,-4.227099999999998,0.0,-49.53230000000009,11.798199999999824,-37.73409999999936
51,-9.999999994292352e-05,1.3500311979441904e-13,-7.105427357601002e-15,0.0,0.0,0.0,-48.532900000000744,-4.745300000002299,-1.0125233984581428e-13,8.668621376273222e-13,15.13339999999989,-4.234700000000004,0.0,-53.27830000000005,10.898700000000057,-42.37960000000045
52,-5.062616992290714e-14,-2.984279490192421e-13,9.999999989318553e-05,0.0,0.0,0.0,-43.619700000000016,-2.687600000002643,1.0302869668521453e-13,-9.370282327836321e-13,14.915399999999813,-4.280900000000009,0.0,-46.30720000000349,10.63449999999959,-35.672700000003445
53,-6.394884621840902e-14,1.8474111129762605e-13,-2.3092638912203256e-13,0.0,0.0,0.0,-45.32659999999989,-5.037900000000331,0.00010000000000864873,5.17808018685173e-13,18.370600000000216,-4.175099999999992,0.0,-50.364399999997765,14.195500000000282,-36.16889999999793
54,9.999999987941877e-05,3.765876499528531e-13,7.283063041541027e-14,0.0,0.0,0.0,-41.76459999999952,-4.090900000001415,1.7763568394002505e-14,9.999999892862377e-05,15.00569999999965,-4.249799999999995,0.0,-45.855300000002565,10.755899999999839,-35.099400000003186
55,-6.394884621840902e-14,0.0001000000001170065,9.947598300641403e-14,0.0,0.0,0.0,-43.33179999999999,-3.7894999999998475,-0.00010000000012233556,1.0302869668521453e-12,14.984600000000256,-4.062599999999995,0.0,-47.12130000000014,10.921999999999933,-36.1992999999993
56,-4.440892098500626e-14,5.684341886080802e-14,-9.947598300641403e-14,0.0,0.0,0.0,-44.059899999999935,-6.4315999999994595,-1.5987211554602254e-13,-1.7692514120426495e-12,15.763099999999735,-4.1530000000000005,0.0,-50.4915000000005,11.610100000000003,-38.88140000000186
57,1.7497114868092467e-13,6.004086117172847e-13,1.7763568394002505e-14,0.0,0.0,0.0,-41.29580000000081,-3.654300000000429,9.999999994647624e-05,-9.999999782905888e-05,14.279400000000045,-4.272900000000005,0.0,-44.950099999996965,10.00649999999977,-34.943599999996735
58,-7.638334409421077e-14,1.723066134218243e-13,-0.00010000000011878285,0.0,0.0,0.0,-44.76660000000022,-4.064999999999838,2.078337502098293e-13,-6.163958232718869e-13,16.24499999999989,-4.11999999999999,0.0,-48.831700000003444,12.125000000000055,-36.70670000000384
59,4.263256414560601e-14,-3.197442310920451e-14,-2.4513724383723456e-13,0.0,0.0,0.0,-44.60830000000043,-3.2616999999985232,-1.3145040611561853e-13,-0.00010000000084353644,15.502699999999901,-4.476699999999997,0.0,-47.87009999999971,11.02599999999969,-36.844099999999564
60,-9.99999998985146e-05,-7.318590178329032e-13,2.007283228522283e-13,0.0,0.0,0.0,-45.9799999999997,-5.699699999999488,-9.999999965515372e-05,1.9610979506978765e-12,17.26130000000011,-4.226899999999997,0.0,-51.679899999998675,13.034399999999827,-38.64549999999794
61,-1.376676550535194e-13,-0.00010000000055399028,1.5631940186722204e-13,0.0,0.0,0.0,-45.23850000000065,-5.8819999999986265,-2.6290081223123707e-13,-0.00010000000087373451,18.090500000000297,-4.124200000000011,0.0,-51.12070000000368,13.966300000000388,-37.15440000000375
62,6.039613253960852e-14,-3.339550858072471e-13,0.00010000000023424604,0.0,0.0,0.0,-45.790299999999554,-3.914499999999716,-8.704148513061227e-14,2.6894042548519792e-12,15.941500000000019,-4.1152,0.0,-49.7046999999983,11.826300000000133,-37.87839999999862
63,-8.260059303211165e-14,-9.999999967291728e-05,1.4566126083082054e-13,0.0,0.0,0.0,-43.211299999999554,-3.751200000000601,-1.0125233984581428e-13,1.199040866595169e-12,17.650899999999684,-4.114899999999988,0.0,-46.96260000000002,13.535999999999838,-33.42660000000155
64,7.194245199571014e-14,9.999999995002895e-05,1.0302869668521453e-13,0.0,0.0,0.0,-43.24129999999982,-4.674200000000866,-6.039613253960852e-14,-1.3393730569077889e-12,14.30269999999963,-4.135000000000002,0.0,-47.91540000000104,10.167699999999828,-37.74770000000076
65,0.00010000000006549215,9.999999964449557e-05,1.3145040611561853e-13,0.0,0.0,0.0,-45.61360000000035,-9.918399999997405,-2.5934809855243657e-13,0.00010000000199106296,18.470500000000076,-4.1713000000000005,0.0,-55.53169999999574,14.299200000000218,-41.23249999999552
66,9.999999994292352e-05,9.999999941001647e-05,2.9665159217984183e-13,0.0,0.0,0.0,-39.73679999999996,-6.387399999996852,-2.3803181647963356e-13,7.336353746723034e-13,17.238999999999983,-4.070300000000001,0.0,-46.12399999999894,13.168699999999667,-32.955299999998815
67,-3.552713678800501e-15,1.3500311979441904e-13,1.4921397450962104e-13,0.0,0.0,0.0,-38.25499999999984,-10.0699999999967,4.440892098500626e-14,0.0001000000000876966,18.747699999999746,-4.061700000000007,0.0,-48.32489999999635,14.68599999999961,-33.63889999999765
68,-5.062616992290714e-14,3.446132268436486e-13,-1.0658141036401503e-13,0.0,0.0,0.0,-47.553200000000196,-4.343399999998656,-1.438849039914203e-13,0.00010000000287568866,16.00109999999964,-4.189900000000003,0.0,-51.89649999999412,11.811199999999705,-40.08529999999442
69,-1.4033219031261979e-13,0.00010000000012055921,2.1671553440683056e-13,0.0,0.0,0.0,-44.30949999999999,-8.709399999998936,-2.0605739337042905e-13,-0.00010000000052912128,18.028799999999947,-4.255899999999991,0.0,-53.01889999999855,13.772900000000043,-39.24599999999851
70,0.00010000000001930687,-9.999999995713438e-05,0.00010000000016496813,0.0,0.0,0.0,-41.017899999999806,-8.496100000000244,-1.1723955140041653e-13,2.601474591301667e-12,19.581099999999772,-4.210399999999991,0.0,-49.51389999999529,15.370699999999866,-34.143199999994515
71,2.0339285811132868e-13,1.6697754290362354e-13,9.947598300641403e-14,0.0,0.0,0.0,-40.33040000000005,-8.842299999999952,2.3092638912203256e-14,1.4441781104324036e-12,18.5610000000001,-4.140999999999996,0.0,-49.17269999999693,14.420000000000076,-34.75269999999685
72,7.283063041541027e-14,3.907985046680551e-14,9.947598300641403e-14,0.0,0.0,0.0,-44.545600000000235,-9.997599999996812,1.1368683772161603e-13,-3.659295089164516e-13,20.90429999999999,-4.110700000000011,0.0,-54.54319999999845,16.79359999999958,-37.74959999999841
73,-1.687538997430238e-14,-3.694822225952521e-13,0.00010000000027687861,0.0,0.0,0.0,-45.66979999999972,-4.7904999999996,-9.999999996956888e-05,0.00010000000124499309,18.16040000000018,-4.239599999999989,0.0,-50.460199999997016,13.92080000000056,-36.53939999999646
74,9.999999998377973e-05,-9.9999999651601e-05,-1.7763568394002505e-14,0.0,0.0,0.0,-42.998500000000256,-7.423899999998497,1.0125233984581428e-13,9.999999983101304e-05,18.90479999999993,-4.173600000000002,0.0,-50.4222999999976,14.731199999999644,-35.6910999999975
75,1.341149413747189e-13,-6.252776074688882e-13,-3.552713678800501e-15,0.0,0.0,0.0,-42.18030000000043,-6.110399999999778,2.1671553440683056e-13,-8.615330671091215e-13,18.01600000000009,-4.260699999999998,0.0,-48.29070000000249,13.755300000000007,-34.53540000000203
76,-0.00010000000002285958,1.1368683772161603e-13,-2.3092638912203256e-13,0.0,0.0,0.0,-48.86050000000002,-5.976600000001071,-3.0730973321624333e-13,4.831690603168681e-13,15.33859999999964,-4.167400000000002,0.0,-54.8371999999997,11.171199999999553,-43.665999999999684
77,-9.999999992160724e-05,-5.222489107836736e-13,5.861977570020827e-14,0.0,0.0,0.0,-41.55010000000023,-2.75800000000131,-1.758593271006248e-13,-9.999999995891073e-05,13.099499999999713,-4.119100000000005,0.0,-44.3083000000007,8.980399999999864,-35.32790000000083
78,-3.552713678800501e-14,-0.00010000000003174137,-7.105427357601002e-14,0.0,0.0,0.0,-46.22950000000061,-9.142100000001577,-1.474376176702208e-13,-9.9999996729494e-05,18.79679999999999,-4.121200000000001,0.0,-55.37179999999784,14.675600000000161,-40.696199999998136
79,4.263256414560601e-14,4.440892098500626e-13,3.1441516057384433e-13,0.0,0.0,0.0,-43.081299999999686,-9.140800000001207,0.00010000000021825883,-4.076738946423575e-13,18.760099999999824,-4.278599999999994,0.0,-52.22200000000164,14.481499999999942,-37.74050000000125
80,0.0001000000000717094,-0.00010000000019161348,-9.999999960541572e-05,0.0,0.0,0.0,-40.74330000000032,-8.551599999998942,1.9539925233402755e-14,5.186961971048731e-13,17.003100000000046,-4.151100000000011,0.0,-49.29499999999753,12.852000000000448,-36.44299999999754
81,1.1102230246251565e-13,1.2434497875801753e-13,-2.3803181647963356e-13,0.0,0.0,0.0,-43.26329999999942,-9.57979999999813,-1.4832579608992091e-13,1.0764722446765518e-12,18.756500000000088,-4.330899999999988,0.0,-52.84309999999776,14.425600000000014,-38.41749999999729
82,-0.00010000000012944099,7.780442956573097e-13,-8.526512829121202e-14,0.0,0.0,0.0,-44.88869999999987,-8.228000000000094,-2.7711166694643907e-13,-0.00010000000058241199,16.848399999999955,-4.071400000000006,0.0,-53.11689999999844,12.776999999999862,-40.339899999999034
83,5.684341886080802e-14,-9.999999954501959e-05,0.00010000000007437393,0.0,0.0,0.0,-44.78759999999993,-10.104400000000243,6.394884621840902e-14,-2.2879476091475226e-12,17.610500000000073,-4.0462000000000025,0.0,-54.89200000000136,13.564299999999887,-41.32770000000011
84,-1.2079226507921703e-13,-6.785683126508957e-13,-3.552713678800501e-14,0.0,0.0,0.0,-39.009199999999964,-3.4617000000002847,-2.5224267119483557e-13,3.1441516057384433e-13,15.00889999999984,-4.378500000000001,0.0,-42.470900000003525,10.630399999999486,-31.840500000003587
85,-0.00010000000004417586,2.8421709430404007e-13,3.7481129311345285e-13,0.0,0.0,0.0,-44.877299999999906,-3.436600000001956,8.881784197001252e-14,9.999999877763344e-05,16.582099999999695,-4.279999999999998,0.0,-48.313900000000785,12.302099999999385,-36.01180000000049
86,-4.3520742565306136e-14,2.4158453015843406e-13,9.592326932761353e-14,0.0,0.0,0.0,-45.34520000000014,-4.885499999999169,-5.329070518200751e-15,-3.490541189421492e-13,16.52239999999992,-4.183999999999996,0.0,-50.230700000000276,12.338400000000036,-37.892299999999786
87,1.758593271006248e-13,-6.554756737386924e-13,9.999999990384367e-05,0.0,0.0,0.0,-46.17729999999973,-5.221999999998243,0.00010000000009746657,-9.999999981946672e-05,15.516299999999942,-4.21619999999999,0.0,-51.3991999999985,11.300100000000095,-40.09909999999932
88,-4.529709940470639e-14,-7.318590178329032e-13,-2.9309887850104133e-13,0.0,0.0,0.0,-42.40140000000023,-4.757599999998369,-2.859934511434403e-13,2.6192381596956693e-12,17.833200000000264,-4.197799999999999,0.0,-47.158999999994606,13.63540000000062,-33.523599999994445
